compound,headline,neg,neu,pos,label
0.5719,mtd acpi wins rm679mil contract from mrt corp,0.0,0.654,0.346,1
0.0,breakfast briefing friday november 18,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,genting kl kepong and hlfg weigh on klci early thursday,0.0,1.0,0.0,0
0.0,breakfast briefing tuesday november 29,0.0,1.0,0.0,0
0.0,trading ideas scanwolf sasbadi mudajaya sunsuria ntpm,0.0,1.0,0.0,0
0.0,axiata weighs on klci after recent rally,0.0,1.0,0.0,0
0.0,dr yu nibbles on banking stocks,0.0,1.0,0.0,0
0.0,dr yu nibbles on banking stocks,0.0,1.0,0.0,0
0.0,khee san ceases to be london biscuits subsidiary,0.0,1.0,0.0,0
0.0,smtrack boss anuar appointed mq tech chairman,0.0,1.0,0.0,0
0.0,supportline,0.0,1.0,0.0,0
0.5574,sycal plans par value reduction of its shares placement,0.0,0.603,0.397,1
0.0,supportline,0.0,1.0,0.0,0
0.5574,sycal plans par value reduction of its shares placement,0.0,0.603,0.397,1
0.0,breakfast briefing thursday january 26,0.0,1.0,0.0,0
0.0,guh still bullish on printed-circuit board ops,0.0,1.0,0.0,0
0.0,guh still bullish on printed-circuit board ops,0.0,1.0,0.0,0
0.0,breakfast briefing monday january 30,0.0,1.0,0.0,0
0.0,axiata nudges klci slightly higher early friday,0.0,1.0,0.0,0
0.6369,top 40 richest in malaysia 11-15,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 16-20,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 7-10,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 31-35,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 11-15,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 16-20,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 7-10,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 6-10,0.0,0.435,0.565,1
0.6369,top 40 richest in malaysia 31-35,0.0,0.435,0.565,1
0.0,mega sun city appoints new managing director,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.296,hlib research upgrades unisem to trading buy upbeat on prospects,0.0,0.804,0.196,1
0.0,i-vcap declares income distributions for three funds,0.0,1.0,0.0,0
0.0,i-vcap declares income distributions for three funds,0.0,1.0,0.0,0
0.0,i-vcap declares income distributions for three funds,0.0,1.0,0.0,0
0.0,i-vcap declares income distributions for three funds,0.0,1.0,0.0,0
0.0,i-vcap to introduce new fund this year,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,i-vcap to introduce new fund this year,0.0,1.0,0.0,0
0.0,bursa queries complete logistic over price surge,0.0,1.0,0.0,0
0.4019,property projects to boost fiamma fy17 performance,0.0,0.69,0.31,1
0.4019,interesting ipo options,0.0,0.426,0.574,1
0.4019,interesting ipo options,0.0,0.426,0.574,1
0.0,lng resources allocates rm50mil for m&a plan,0.0,1.0,0.0,0
0.0258,reach board changes test spac rules,0.0,0.82,0.18,0
0.0,lng resources allocates rm50mil for m&a plan,0.0,1.0,0.0,0
0.0258,reach board changes test spac rules,0.0,0.82,0.18,0
0.0,klci inches higher early monday ringgit dips,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.3818,kim hin rides on stronger sales,0.0,0.658,0.342,1
0.3818,kim hin rides on stronger sales,0.0,0.658,0.342,1
0.4767,digistar plans to grow security solutions revenue,0.0,0.549,0.451,1
0.4019,support line,0.0,0.27,0.73,1
0.4767,digistar plans to grow security solutions revenue,0.0,0.549,0.451,1
0.0,trading ideas scgm berjaya food ekovest tsr my eg and digistar,0.0,1.0,0.0,0
0.0772,bursa charges ahead on cimb tenaga gains,0.221,0.526,0.253,0
0.4019,support line,0.0,0.27,0.73,1
0.0,what’s cooking in penny stocks,0.0,1.0,0.0,0
0.0,meek response to takeover offer puts rex in the spotlight,0.0,1.0,0.0,0
0.0,what’s cooking in penny stocks,0.0,1.0,0.0,0
0.0,what’s cooking in penny stocks,0.0,1.0,0.0,0
0.0,what’s cooking in penny stocks,0.0,1.0,0.0,0
0.0,meek response to takeover offer puts rex in the spotlight,0.0,1.0,0.0,0
-0.4019,blue chips stumble on petronas-linked stocks banks losses,0.278,0.722,0.0,-1
0.0,star dividend players,0.0,1.0,0.0,0
0.0,star dividend players,0.0,1.0,0.0,0
0.0,blue chips dip early monday eco world international in focus,0.0,1.0,0.0,0
0.0,avengers station how 3 men with an idea got disney to believe in them,0.0,1.0,0.0,0
0.0,avengers station how 3 men with an idea got disney to believe in them,0.0,1.0,0.0,0
0.0,breakfast briefing wednesday april 5,0.0,1.0,0.0,0
-0.0258,klci wavers early wednesday on geopolitical worries firmer oil prices to support,0.181,0.645,0.174,0
-0.5927,petchem maxis lift klci but broader market weaker,0.355,0.645,0.0,-1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,trading ideas handal segi borneo aqua anzo,0.0,1.0,0.0,0
0.128,klci extends decline early friday gentingm bursa down,0.0,0.824,0.176,0
0.0,btm resources partners eye rm435mil power plant in malacca,0.0,1.0,0.0,0
0.0,btm to set up joint waste-to-energy plant in malacca,0.0,1.0,0.0,0
0.0,breakfast briefing tuesday april 18,0.0,1.0,0.0,0
0.0,trading ideas wct airasia ekovest mmhe,0.0,1.0,0.0,0
-0.1027,klci off to cautious start on thursday as genting weighs,0.135,0.865,0.0,0
0.0,banks propel klci up 10.25 points,0.0,1.0,0.0,0
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
0.3818,maybank helps power klci to highest close since may 2015,0.0,0.776,0.224,1
0.0,eversafe rubber up 10 sen on ace market debut,0.0,1.0,0.0,0
0.0,eversafe rubber up 10 sen on ace market debut,0.0,1.0,0.0,0
0.0,trading ideas affin green packet dolomite naim indah plastrade,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.0,malaysia’s capital market remains open to all foreign companies,0.0,1.0,0.0,0
0.0,kerjaya prospek gets rm207m shah alam property project,0.0,1.0,0.0,0
0.5719,kerjaya prospek wins rm207mil contract to build houses,0.0,0.654,0.346,1
0.0,sarawak timber companies take a hit from higher taxes,0.0,1.0,0.0,0
0.0,sarawak timber companies take a hit from higher taxes,0.0,1.0,0.0,0
0.5719,kerjaya prospek wins rm207mil contract to build houses,0.0,0.654,0.346,1
0.0,breakfast briefing friday may 12,0.0,1.0,0.0,0
0.0,mgrc’s corporate dna,0.0,1.0,0.0,0
0.0,mgrc’s corporate dna,0.0,1.0,0.0,0
0.5719,kerjaya wins rm77mil job,0.0,0.448,0.552,1
0.5719,kerjaya wins rm77mil job,0.0,0.448,0.552,1
0.0,analyst reports oceancash pacific bhd pie industrial bhd a&m realty bhd and oldtown bhd,0.0,1.0,0.0,0
0.0,analyst reports oceancash pacific bhd pie industrial bhd a&m realty bhd and oldtown bhd,0.0,1.0,0.0,0
0.4404,mclean seeks rm1.26m from decor after profit shortfall,0.0,0.707,0.293,1
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
-0.3182,nationwide express q4 net loss widens to rm6.3mil,0.247,0.753,0.0,-1
-0.3182,nationwide express q4 net loss widens to rm6.3mil,0.247,0.753,0.0,-1
0.0,breakfast briefing friday june 2,0.0,1.0,0.0,0
0.0,trading ideas misc stone master hil ammb rhb bank,0.0,1.0,0.0,0
0.0,mgrc sees target mpath becoming main earnings driver,0.0,1.0,0.0,0
0.4404,lfe corp q3 net profit down to rm136000,0.0,0.707,0.293,1
0.4404,lfe corp q3 net profit down to rm136000,0.0,0.707,0.293,1
0.0,mgrc sees target mpath becoming main earnings driver,0.0,1.0,0.0,0
0.0,breakfast briefing friday june 9,0.0,1.0,0.0,0
0.0,breakfast briefing friday june 9,0.0,1.0,0.0,0
0.0772,when liberalisation attracts flops,0.338,0.282,0.38,0
0.0772,when liberalisation attracts flops,0.338,0.282,0.38,0
0.2023,guh to expand pcb ops to meet rising demand,0.139,0.648,0.213,1
0.2023,guh to expand pcb ops to meet rising demand,0.139,0.648,0.213,1
0.0,breakfast briefing tuesday june 13,0.0,1.0,0.0,0
-0.1027,klci trends higher in cautious trading,0.219,0.781,0.0,0
0.0,eye on stock leader steel,0.0,1.0,0.0,0
0.0,eye on stock leader steel,0.0,1.0,0.0,0
0.0,trading ideas bumi armada apollo food microlink carimin,0.0,1.0,0.0,0
-0.34,bank negara flags another 14 unapproved firms websites,0.255,0.745,0.0,-1
0.0,more oil palm land for subur tiasa,0.0,1.0,0.0,0
0.0,it’s business as usual for insurers,0.0,1.0,0.0,0
0.0,more oil palm land for subur tiasa,0.0,1.0,0.0,0
0.0,it’s business as usual for insurers,0.0,1.0,0.0,0
0.0,more oil palm land for subur tiasa,0.0,1.0,0.0,0
0.0,more oil palm land for subur tiasa,0.0,1.0,0.0,0
0.0,breakfast briefing monday july 3,0.0,1.0,0.0,0
0.0,breakfast briefing monday july 3,0.0,1.0,0.0,0
0.0,erb unit signs distributor pact with zeiss,0.0,1.0,0.0,0
0.0,erb unit signs distributor pact with zeiss,0.0,1.0,0.0,0
0.0,genting bursa and biolemech hold petdag buy,0.0,1.0,0.0,0
0.0,genting bursa and biolemech hold petdag buy,0.0,1.0,0.0,0
0.0,insurers yet to feel full impact of move to liberalise auto insurance,0.0,1.0,0.0,0
0.0,insurers yet to feel full impact of move to liberalise auto insurance,0.0,1.0,0.0,0
0.0,trading ideas advancecon gentingm scgm sunzen biotech,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,rozabil poh buy into iris,0.0,1.0,0.0,0
-0.296,adviser says no to corporate takeover proposals,0.268,0.732,0.0,-1
0.0,rozabil poh buy into iris,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
-0.296,adviser says no to corporate takeover proposals,0.268,0.732,0.0,-1
0.0,maxis hold careplus buy tsh neutral,0.0,1.0,0.0,0
0.0,trading ideas ml global bhic upa sealink,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,turiya plans to sell stake in medical centre,0.0,1.0,0.0,0
0.0,turiya plans to sell stake in medical centre,0.0,1.0,0.0,0
0.0,klci slightly higher early friday bat leads,0.0,1.0,0.0,0
0.5423,kein hing proposes one-for-10 bonus issue,0.0,0.588,0.412,1
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
0.0,trading ideas sapura resources bhic landmarks ccb,0.0,1.0,0.0,0
0.0,bursa reprimands eksons over inaccurate quarterly report,0.0,1.0,0.0,0
0.0,bursa reprimands eksons over inaccurate quarterly report,0.0,1.0,0.0,0
0.0,breakfast briefing tuesday july 25,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,trading ideas lbs bina sunsuria mieco luxchem pantech,0.0,1.0,0.0,0
0.1779,cimb gains early friday but tenaga restrains klci’s advance,0.0,0.825,0.175,0
0.0,wmg holdings makes firm debut on main market at 50 sen,0.0,1.0,0.0,0
0.0,klci dips into the red early monday ringgit up,0.0,1.0,0.0,0
0.0,wmg holdings to launch rm1.3b of property projects in sabah,0.0,1.0,0.0,0
0.0,trading ideas mudajaya palette berjaya corp mpay wmg,0.0,1.0,0.0,0
-0.1027,klci trends higher in cautious trading,0.219,0.781,0.0,0
0.0,petronas chemicals misc higher early friday,0.0,1.0,0.0,0
0.0,eye on stock rexit,0.0,1.0,0.0,0
0.0,eye on stock rexit,0.0,1.0,0.0,0
0.4404,tower reit profit slips to rm4.8m,0.0,0.633,0.367,1
0.4404,tower reit profit slips to rm4.8m,0.0,0.633,0.367,1
0.0,cepatwawasans q2 sees a 91 jump in earnings,0.0,1.0,0.0,0
0.4019,boost to mhc plantations bottom line,0.0,0.649,0.351,1
0.4019,boost to mhc plantations bottom line,0.0,0.649,0.351,1
0.0,public bank partners alipay to offer mobile wallet services,0.0,1.0,0.0,0
0.0516,fund management boring for inter-pac asset mgmt ceo who is up 51 this year,0.137,0.714,0.149,0
-0.3182,fund management is boring for m’sian stock picker,0.247,0.753,0.0,-1
-0.3182,fund management is boring for m’sian stock picker,0.247,0.753,0.0,-1
-0.5994,markets under pressure klci retraces losses early friday,0.45,0.55,0.0,-1
0.1531,steel material shortage to fuel chin well’s growth,0.189,0.566,0.245,0
0.1531,steel material shortage to fuel chin well’s growth,0.189,0.566,0.245,0
0.0,breakfast briefing monday august 21,0.0,1.0,0.0,0
0.296,sig gases shares continue to fall slump 12%,0.0,0.761,0.239,1
0.0,fiamma sees earnings jump in property development segment,0.0,1.0,0.0,0
0.0,misc gentingm and maybank weigh on klci,0.0,1.0,0.0,0
0.0,trading ideas scomi group inix serba dinamik spring gallery,0.0,1.0,0.0,0
0.0,pelikan fixes buyout offer price for german subsidiary,0.0,1.0,0.0,0
0.0,klci in the red midday ringgit at 4.2790,0.0,1.0,0.0,0
0.0,klci in the red midday ringgit at 4.2790,0.0,1.0,0.0,0
0.4588,last-minute buying interest pushes klci up,0.0,0.625,0.375,1
0.0,dominant plans new plant,0.0,1.0,0.0,0
0.0,dominant plans new plant,0.0,1.0,0.0,0
0.3182,see hup to expand business to klang valley and jb,0.0,0.796,0.204,1
0.4019,support line,0.0,0.27,0.73,1
0.3182,see hup to expand business to klang valley and jb,0.0,0.796,0.204,1
0.4019,support line,0.0,0.27,0.73,1
0.0,breakfast briefing thursday september 7,0.0,1.0,0.0,0
0.0,is there a resolution at apex equity?,0.0,1.0,0.0,0
0.0,leader steel to raise output,0.0,1.0,0.0,0
0.0,breakfast briefing monday september 11,0.0,1.0,0.0,0
-0.1027,tan king tai no longer pensonic substantial shareholder,0.22,0.6,0.18,0
0.0,leader steel to raise output,0.0,1.0,0.0,0
0.0,gentingm genting provide late push to klci,0.0,1.0,0.0,0
0.0,plus should remain in hands of govt,0.0,1.0,0.0,0
0.0,plus should remain in hands of govt,0.0,1.0,0.0,0
0.6808,recycling firms to benefit from growth in several industries,0.0,0.556,0.444,1
0.6808,recycling firms to benefit from growth in several industries,0.0,0.556,0.444,1
0.0,ahb proposes private placement exercise,0.0,1.0,0.0,0
0.0,ahb proposes private placement exercise,0.0,1.0,0.0,0
0.0,breakfast briefing thursday september 21 update),0.0,1.0,0.0,0
0.3818,property developers extend pr1ma flexible end-financing scheme,0.0,0.581,0.419,1
0.3818,property developers extend pr1ma flexible end-financing scheme,0.0,0.581,0.419,1
0.4019,kim hin gets boost from australian project,0.0,0.69,0.31,1
0.4019,kim hin gets boost from australian project,0.0,0.69,0.31,1
0.0,breakfast briefing monday september 25,0.0,1.0,0.0,0
0.0,trading ideas spritzer ntpm poh kong mega first aqrs,0.0,1.0,0.0,0
0.0,kein hing q1 earnings dip 10 to rm1.48mil,0.0,1.0,0.0,0
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
-0.3182,pensonic executive director resigns after paring down stake,0.247,0.753,0.0,-1
-0.3182,pensonic executive director resigns after paring down stake,0.247,0.753,0.0,-1
0.0,privasia eyes smes for subscribers,0.0,1.0,0.0,0
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.0,privasia eyes smes for subscribers,0.0,1.0,0.0,0
0.5719,aminvest research ups luxchem fair value higher earnings ahead,0.0,0.598,0.402,1
0.0,trading ideas damansara realty kimlun mce george kent,0.0,1.0,0.0,0
0.5574,klci returns to positive territory at midday,0.0,0.625,0.375,1
0.0,tech way forward for rubber smallholders,0.0,1.0,0.0,0
0.0,tech way forward for rubber smallholders,0.0,1.0,0.0,0
0.0,trading ideas trive property dayang enterprise serba dinamik cypark,0.0,1.0,0.0,0
0.0,tanco acquires building in puchong for rm8m,0.0,1.0,0.0,0
0.0,tanco acquires building in puchong for rm8m,0.0,1.0,0.0,0
0.0,tanco acquires new corporate office for rm8mil,0.0,1.0,0.0,0
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
-0.4019,finally klci snaps 10 days of losses,0.31,0.69,0.0,-1
0.0,klci slightly higher at midday,0.0,1.0,0.0,0
0.4404,is yi-lai’s privatisation offer price attractive?,0.0,0.633,0.367,1
0.0,steel prices to continue upward trend could breach rm2650 mark,0.0,1.0,0.0,0
-0.3182,goh ban huat looking to expand sanitary ware biz overseas,0.259,0.576,0.165,-1
-0.3182,goh ban huat looking to expand sanitary ware biz overseas,0.259,0.576,0.165,-1
-0.3182,goh ban huat looking to expand sanitary ware biz overseas,0.259,0.576,0.165,-1
0.0,wintoni seeks to set aside creditor’s petition,0.0,1.0,0.0,0
0.0,wintoni seeks to set aside creditor’s petition,0.0,1.0,0.0,0
0.0,trading ideas bhs industries petdag johan kumpulan jetson,0.0,1.0,0.0,0
0.34,cam resources gains 3 on plans to build biogas plant,0.0,0.769,0.231,1
0.296,green ocean shares jump 5.7 in early trade,0.0,0.761,0.239,1
0.0,eye on stock careplus group,0.0,1.0,0.0,0
0.0,eye on stock careplus group,0.0,1.0,0.0,0
0.0,flurry of takeovers sweeps bursa,0.0,1.0,0.0,0
0.0,flurry of takeovers sweeps bursa,0.0,1.0,0.0,0
0.0,flurry of takeovers sweeps bursa,0.0,1.0,0.0,0
0.0,trading ideas xin hwa symphony life m-mode mitrajaya,0.0,1.0,0.0,0
-0.4019,reject takeover offer ablegroup minority shareholders told,0.31,0.69,0.0,-1
-0.2411,public ib takeover offer on ablegroup not fair,0.219,0.781,0.0,-1
-0.2411,public ib takeover offer on ablegroup not fair,0.219,0.781,0.0,-1
0.0,ftse rises to record close blue-chips shrug off reckitt blip,0.0,1.0,0.0,0
0.0,klci slips further below key 1750 early thursday,0.0,1.0,0.0,0
0.7579,outlook improving for success transformer,0.0,0.316,0.684,1
0.7579,outlook improving for success transformer,0.0,0.316,0.684,1
0.5423,klci rises on renewed optimism,0.0,0.533,0.467,1
0.5423,klci rises on renewed optimism,0.0,0.533,0.467,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.4019,support line,0.0,0.27,0.73,1
0.6369,a malaysian stock surges 400 one of best performers,0.0,0.625,0.375,1
0.0,trading ideas denko titijaya kkb engineering bat,0.0,1.0,0.0,0
0.0,trading ideas pantech vizione luxchem edaran,0.0,1.0,0.0,0
0.0,parallel pinnacle’s takeover of ablegroup turns unconditional,0.0,1.0,0.0,0
0.296,gpa shares jump 14 in early trade,0.0,0.732,0.268,1
0.0,launch of bursa malaysia reit index seen timely,0.0,1.0,0.0,0
0.0,launch of bursa malaysia reit index seen timely,0.0,1.0,0.0,0
0.25,cautious sentiment to dampen gains in q4,0.159,0.568,0.273,1
-0.2401,china october factory growth seen easing slightly as smog war begins,0.324,0.408,0.268,-1
0.0,dutaland board mulls business diversification,0.0,1.0,0.0,0
-0.3612,uem sunrise neutral homeritz buy construction overweight,0.294,0.706,0.0,-1
-0.3612,uem sunrise neutral homeritz buy construction overweight,0.294,0.706,0.0,-1
0.0,ex-magna prima md lee kian seng to helm jiankun,0.0,1.0,0.0,0
0.0,trading ideas bcorp axis reit mahb eden t7 global,0.0,1.0,0.0,0
-0.296,ecs ict earnings down on lower margins,0.268,0.732,0.0,-1
-0.296,ecs ict earnings down on lower margins,0.268,0.732,0.0,-1
0.0,affin hwang initiates coverage on kim hin,0.0,1.0,0.0,0
0.0,trading ideas hlfg sasbadi uem edgenta ecs ict kronologi,0.0,1.0,0.0,0
0.0,breakfast briefing monday november 6,0.0,1.0,0.0,0
0.296,md’s takeover offer for ablegroup shares receives tepid response,0.0,0.784,0.216,1
0.0,hexza’s bottom-line to take a hit from rm28.5mil provision,0.0,1.0,0.0,0
0.6369,malaysian party keen to buy khoo’s mui stake,0.0,0.536,0.464,1
0.6369,malaysian party keen to buy khoo’s mui stake,0.0,0.536,0.464,1
0.0,advance information to settle claims made by ousted director,0.0,1.0,0.0,0
0.2732,trading ideas pharmaniaga amway amcorp properties sapura energy,0.0,0.769,0.231,1
0.0,klci continues to slip oil prices move higher,0.0,1.0,0.0,0
0.2263,klci closes in the red for fourth straight day foreign funds net sellers,0.0,0.863,0.137,1
-0.34,fire breaks out at heng huat resources factory,0.255,0.745,0.0,-1
0.2732,chin well plans regional expansion,0.0,0.656,0.344,1
0.2732,chin well plans regional expansion,0.0,0.656,0.344,1
0.0,breakfast briefing monday november 20,0.0,1.0,0.0,0
-0.0516,stronger ringgit fails to lift equities market,0.269,0.481,0.25,0
0.0,supportline bsl corp bhd,0.0,1.0,0.0,0
-0.296,petronas gas bat lead klci lower early tuesday,0.239,0.761,0.0,-1
0.0,"igb neutral boustead plantations hold ijm buy mrcb outperform""",0.0,1.0,0.0,0
0.34,data security in the limelight,0.0,0.625,0.375,1
0.0,getting a premium out of business,0.0,1.0,0.0,0
0.0,getting a premium out of business,0.0,1.0,0.0,0
0.34,data security in the limelight,0.0,0.625,0.375,1
0.4404,leon fuat posts higher q3 net profit revenue,0.0,0.707,0.293,1
0.2023,top foreign and local stories at 4pm,0.0,0.769,0.231,1
0.0,trading ideas zecon eg industries eversendai corp ql resources,0.0,1.0,0.0,0
-0.0258,leader steel shares plunge over 18 on q3 net loss,0.184,0.64,0.176,0
0.296,csl unable to release q3 results shares tumble,0.0,0.761,0.239,1
0.2263,merchantrade asia’s eremit funds transfer for b2b market to grow on robust demand,0.101,0.738,0.161,1
0.0,dolomite shuts down loss-making power business for now,0.0,1.0,0.0,0
-0.4019,iq group hits limit-down after q2 results disappoint,0.278,0.722,0.0,-1
0.2732,chin well banks on wire mesh business to lift fy2018 results,0.0,0.826,0.174,1
0.0,scb powers up cable sales,0.0,1.0,0.0,0
0.0,scb powers up cable sales,0.0,1.0,0.0,0
0.2732,chin well banks on wire mesh business to lift fy2018 results,0.0,0.826,0.174,1
0.0,breakfast briefing monday december 4,0.0,1.0,0.0,0
0.0,mq tech plans to venture into gaming-related business,0.0,1.0,0.0,0
0.7184,klci gains ground on positive chinese trade data,0.0,0.5,0.5,1
0.0,short position,0.0,1.0,0.0,0
0.0,short position,0.0,1.0,0.0,0
0.0,dent in the earnings of sarawak timber companies,0.0,1.0,0.0,0
0.0,dent in the earnings of sarawak timber companies,0.0,1.0,0.0,0
0.34,local bourse sees slight gains on thin trading volume,0.0,0.769,0.231,1
0.296,off-market trade in boon koon shares at steep discount,0.0,0.784,0.216,1
0.2023,new substantial shareholder in mexter,0.0,0.69,0.31,1
0.2023,new substantial shareholder in mexter,0.0,0.69,0.31,1
0.0,trading ideas oldtown pos malaysia kpj healthcare lb aluminium,0.0,1.0,0.0,0
0.0,anzo unit bags rm29mil sub-contract for office project,0.0,1.0,0.0,0
0.0,anzo unit bags rm29mil sub-contract for office project,0.0,1.0,0.0,0
0.0,trading ideas rhone ma uem sunrise klk magni-tech,0.0,1.0,0.0,0
0.7184,anzo shares rise on contract win,0.0,0.4,0.6,1
0.34,profit-taking seen on bursa following stellar gains,0.0,0.714,0.286,1
0.5859,wire-mesh boost for chin well,0.0,0.385,0.615,1
0.1531,challenging days still ahead for retail,0.0,0.758,0.242,0
0.1531,challenging days still ahead for retail,0.0,0.758,0.242,0
0.1531,challenging days still ahead for retail,0.0,0.758,0.242,0
0.1531,challenging days still ahead for retail,0.0,0.758,0.242,0
0.5859,wire-mesh boost for chin well,0.0,0.385,0.615,1
0.4215,sterling progress sees 5 stake traded off-market,0.0,0.641,0.359,1
0.0,digistar plans rm80mil bond issue,0.0,1.0,0.0,0
0.0,digistar unit proposes to issue rm80mil bonds,0.0,1.0,0.0,0
0.0,digistar unit proposes to issue rm80mil bonds,0.0,1.0,0.0,0
0.0,trading ideas asia poly muhibbah engineering ahmad zaki daya materials,0.0,1.0,0.0,0
0.0,trading ideas asia poly muhibbah engineering ahmad zaki daya materials,0.0,1.0,0.0,0
0.0,eye on stock sig gases,0.0,1.0,0.0,0
0.0,developer’s second project in kl offers owners more than 40 facilities,0.0,1.0,0.0,0
0.0,klci sees post-christmas profit-taking,0.0,1.0,0.0,0
0.2023,silver ridge exec director ceases to be its substantial shareholder,0.0,0.833,0.167,1
0.0,pensonic to set up new warehouse office in klang,0.0,1.0,0.0,0
0.0,pensonic buys klang land for rm20mil,0.0,1.0,0.0,0
0.0,pensonic buys klang land for rm20mil,0.0,1.0,0.0,0
0.0,trading ideas mrcb pensonic hibiscus perak transit,0.0,1.0,0.0,0
0.0,oil refiners continue to trend higher on bursa,0.0,1.0,0.0,0
0.0,supportline,0.0,1.0,0.0,0
0.0,supportline,0.0,1.0,0.0,0
0.5423,pacific orient proposes bonus issue,0.0,0.533,0.467,1
0.5423,pacific orient proposes bonus issue,0.0,0.533,0.467,1
0.0,trading ideas myeg eduspec mahb tan chong,0.0,1.0,0.0,0
0.0,mesb receives licence for crocodile trade marks,0.0,1.0,0.0,0
0.0,mesb receives licence for crocodile trademarks,0.0,1.0,0.0,0
0.0,mesb receives licence for crocodile trademarks,0.0,1.0,0.0,0
0.0,johor ruler invests in sri lanka,0.0,1.0,0.0,0
0.0,johor ruler invests in sri lanka,0.0,1.0,0.0,0
0.0,trading ideas lpi capital ewein tan chong motor myeg,0.0,1.0,0.0,0
0.0,hlt global buys hl rubber for rm33mil,0.0,1.0,0.0,0
0.0,hlt plans to venture into glove making,0.0,1.0,0.0,0
0.0,hlt plans to venture into glove making,0.0,1.0,0.0,0
0.3818,bcm eyes earnings growth,0.0,0.536,0.464,1
0.3818,bcm eyes earnings growth,0.0,0.536,0.464,1
0.0,sanichi unit partners mnc in online rental service,0.0,1.0,0.0,0
0.0,sanichi unit partners mnc in online rental service,0.0,1.0,0.0,0
0.3182,dominant enterprise to expand capacity at bm dengkil plants,0.0,0.777,0.223,1
0.3182,dominant enterprise to expand capacity at bm dengkil plants,0.0,0.777,0.223,1
0.0,carillion’s demise shines a light on uk pensions shortfall,0.0,1.0,0.0,0
0.0,carillion’s demise shines a light on uk pensions shortfall,0.0,1.0,0.0,0
0.4588,energy commission grants licence to tex cycle,0.0,0.556,0.444,1
0.4588,energy commission grants licence to tex cycle,0.0,0.556,0.444,1
0.0,trading ideas vizione d’nonce technology adventa fajarbaru gpacket,0.0,1.0,0.0,0
0.0,sern kou falls 4.7 on stock split proposal,0.0,1.0,0.0,0
0.0,parlo no longer gn3 firm shares surge 120%,0.212,0.577,0.212,0
0.0,parlo no longer gn3 firm shares surge 120%,0.212,0.577,0.212,0
0.0,small cap o&g counters see profit-taking petgas weighs,0.0,1.0,0.0,0
0.0,mexter’s healthcare business takes off,0.0,1.0,0.0,0
0.0,mexter’s healthcare business takes off,0.0,1.0,0.0,0
0.0,mexter’s healthcare business takes off,0.0,1.0,0.0,0
0.0,mexter’s healthcare business takes off,0.0,1.0,0.0,0
0.0,bcm alliance gets shareholders nod to buy cypress medic,0.0,1.0,0.0,0
0.4019,logistics tech stocks see active trade,0.0,0.649,0.351,1
0.4939,trading ideas kpj healthcare igb reit caring pharmacy crest builder,0.0,0.738,0.262,1
0.0,klci slips back by midday ringgit firms up against dollar,0.0,1.0,0.0,0
0.34,maybank public bank shore up klci ringgit gains 0.29%,0.0,0.769,0.231,1
0.0,sp setia buy boustead plantations hold klcc stapled hold axis reit hold,0.0,1.0,0.0,0
0.6597,sunzen re-enters into share sale agreement with ecolite,0.0,0.526,0.474,1
